"","adrenal.gland","colon","esophagus","kidney","liver","lung","ovary","pancreas","prostate","testis","spleen","stomach","heart"
"ENSG00000117519",7.34699061392026,6.89706670779159,NA,7.11036544357415,NA,7.81529592050838,6.97879035328425,7.31124366981546,7.04823931086658,7.22432807383878,6.98643610655136,6.15496479044559,NA
"ENSG00000162482",6.66588028112144,7.0724544623572,NA,8.37212869413062,8.1499868137271,NA,NA,7.74056933481447,NA,NA,NA,8.03026942894825,NA
"ENSG00000204120",5.80737721820178,4.25235415414397,NA,NA,NA,NA,6.42353167365258,5.93593313253244,NA,5.31258383845105,4.78192756004306,NA,NA
"ENSG00000178057",6.05797105923453,NA,NA,6.68324828406693,6.44791037188253,NA,6.04377814345875,NA,6.37665780807961,6.19614092403511,NA,NA,7.31912462935543
"ENSG00000115524",6.66160057777048,6.42230699258776,NA,5.54119411824593,6.55944876881154,6.51591345456093,6.68826978007089,6.92002952977481,5.97975296853439,6.86405227007366,6.72198305171549,6.58270849585446,6.34851632131616
"ENSG00000115129",6.5108124762648,7.06586267174102,6.67191168239802,6.82277701070924,NA,6.72029748918658,6.52793746952014,6.29905362596478,6.19014866254944,6.58469187281401,6.44280994092871,6.96048318625795,NA
"ENSG00000138207",6.58529622257292,7.1086122120308,7.56272606606572,7.87980392171313,7.57435735471679,7.08587880143439,7.50216913134468,7.24046026094128,7.55381441515123,7.04740715920694,6.82712026942838,6.56434243737707,6.70030352040104
"ENSG00000150527",5.73093372748542,NA,NA,NA,5.94947616852501,NA,5.90020651995085,5.96755184362127,NA,NA,NA,6.09785338290737,NA
"ENSG00000132383",6.26542275688424,6.59742563215224,6.23960956827626,5.78683866921475,NA,5.9244884850943,6.86925325486923,6.90595536654363,6.07248597791434,6.58323859118465,6.8448278080151,6.56930808683063,6.4438653593576
"ENSG00000129003",5.96048601189404,6.07873085346045,NA,4.63923186615047,NA,4.13321629088745,5.57645868147995,NA,4.28523478387199,5.94385688041495,6.53966794296755,6.55368479578968,NA
"ENSG00000002586",5.76569271902931,NA,NA,6.10480711094542,NA,7.97238234323166,7.49525388730771,6.91385406791203,7.38190883837156,6.57408131854099,6.67605925811194,NA,7.79578005828033
"ENSG00000197822",NA,6.12582665070359,NA,NA,NA,6.69593421132041,NA,NA,NA,NA,NA,5.99384855313471,NA
"ENSG00000118271",6.71019647829043,8.06108123684494,8.19367465430032,8.3906594677356,6.84732133580284,7.38232636850761,8.00888870689649,8.61982512018696,8.61955606028537,8.02038117564515,7.02928749725664,6.07750772538851,7.41280025534323
"ENSG00000165219",5.332158409536,5.19376567637948,NA,NA,NA,NA,6.30109244561364,NA,NA,NA,6.14537666706687,5.4169566869873,NA
"ENSG00000132744",NA,NA,NA,7.61531908247531,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000066455",5.01705333686812,6.02335399360319,NA,NA,5.48395479990302,NA,6.6501918756489,NA,NA,NA,NA,5.96806214350466,NA
"ENSG00000228278",7.17875762030643,7.92319218359231,8.34383411814284,7.94829153750332,7.11556523559109,7.42752052808756,7.73337329145113,6.81022592338688,8.06481568216179,7.78007647792278,7.91449914270373,7.92007855881962,7.87143617739565
"ENSG00000163221",NA,6.2743742360426,NA,NA,7.3336913480844,6.2602311010785,NA,NA,6.70103171636636,NA,8.42218946626142,NA,6.89046778321647
"ENSG00000184056",NA,5.44322438899469,NA,NA,5.61203342408,NA,5.90021464056457,NA,5.25647462446893,4.85965507882608,3.82425461600754,5.88180609115647,NA
"ENSG00000138757",6.57571165612644,6.34828138391193,5.53796787662744,5.80262995380124,5.68100417071761,5.31810573570122,5.99710404049176,6.09451972984283,5.72429540791146,5.71745356838858,5.94783620239048,6.12531625042508,6.29522969467182
"ENSG00000142867",NA,5.90122250733331,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24391986455221,NA
"ENSG00000011304",7.45386685586803,7.41604898587723,7.9497663634122,7.46998665288574,7.62286655375922,7.99705507815186,7.92398009248466,7.88280923137581,7.41530703328415,8.01303909578175,7.93117787852938,7.97752410427187,6.77046832115593
"ENSG00000162458",5.26083575071494,6.57206869590013,NA,6.21246375324561,NA,6.32042334383582,NA,NA,6.42602149705841,6.44923725824459,NA,6.2899235189182,NA
"ENSG00000102054",NA,7.18839953999788,6.94363182273736,6.09652941272141,NA,NA,7.00036808659477,6.22934154717147,7.19614311149077,7.09494778118355,6.45570522877482,6.87390276309765,7.01350636984222
"ENSG00000112096",8.42599977862431,8.06156778626701,8.7527547631252,8.72868826114689,8.63436937111536,8.73794532130688,8.27479660196107,8.39793994470195,8.63844454165692,8.14773698090875,8.44649261908579,8.16627485810399,8.68977507441575
"ENSG00000173113",6.84065292726905,6.72373987489689,NA,NA,NA,6.51541962178943,6.89011081616392,6.6036871616962,6.74292505305344,6.23601433065443,NA,NA,7.07120645877579
"ENSG00000134121",4.79447238407782,6.37637843409987,NA,NA,NA,NA,NA,NA,5.36661637593132,6.06800338654465,NA,6.15720038397002,NA
"ENSG00000006282",6.96983925210657,5.57183202822593,NA,5.27132641184466,NA,NA,6.42092010233593,5.52479783572289,5.48049731459956,5.79900947390535,5.4710535049479,6.13759788968552,6.38467874469982
"ENSG00000135318",6.41751603701498,6.59569350240988,6.50291188258542,NA,5.76550592641841,6.72656720214558,7.21663447413836,5.94532405458737,7.24196276428938,7.76191938534246,5.84511394599137,NA,5.66223762680386
"ENSG00000147140",7.49869833689795,7.35726566766427,7.27417386164436,6.94192888086557,7.50306933123395,7.86323255939829,7.71939317643246,7.54770469099045,7.30988673329088,7.56774139963744,7.83593867454712,7.39888337857135,6.95465297631117
"ENSG00000151239",6.43769742574493,7.2304576411148,6.93010780780514,6.99031804714357,6.76089205415089,6.71533197821809,NA,6.55149651351668,7.22037553957679,6.90910642875614,6.10479702108337,6.85687134796324,NA
"ENSG00000163736",NA,NA,NA,5.67751463760067,6.33631955620489,NA,NA,NA,NA,NA,7.9727531038001,NA,NA
"ENSG00000147475",7.27235224090679,6.80926046671309,6.33281676749622,7.24276596845989,7.37044854456621,6.70165460081314,NA,7.1833475433906,7.43011218644636,6.9998560579577,NA,NA,NA
"ENSG00000080819",6.63847512371562,6.19445910545157,NA,5.34428256600981,6.13081686954665,5.41819404063376,6.02880117928368,NA,5.83595297672165,6.26943545460026,6.35161195645588,6.50104655743346,NA
"ENSG00000087087",6.12714978978992,6.14745561722251,NA,NA,6.06852883893538,6.72133655797865,6.85667533832088,6.59510372260729,5.95695047685423,6.80779268280602,6.43001128700311,6.59969661451555,5.87940959164596
"ENSG00000185100",NA,NA,6.45432824455509,5.55319043972152,NA,NA,NA,NA,NA,4.95281831694662,NA,NA,7.67174073541961
"ENSG00000254999",NA,6.66137598195683,NA,NA,5.94819930563435,NA,NA,NA,6.59419695856521,NA,7.43534955568119,NA,NA
"ENSG00000086548",NA,5.88299344540958,NA,NA,NA,7.62123047198795,NA,NA,NA,NA,NA,NA,NA
"ENSG00000085563",7.53106166311331,5.28506925749126,NA,NA,6.92191326073603,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000108518",8.54372135054027,9.01847289453509,9.02107221919343,8.45646399250633,8.55745637052934,8.55126794010442,8.46793856883051,8.27548037815551,9.01543958493257,8.45615028817473,8.72132168364422,7.30297751510175,8.13384716729489
"ENSG00000213619",7.50418358974015,7.38886021255713,7.27861518139828,7.70509928211191,7.32744297371896,7.62371048708677,6.79766066090852,6.8816668051559,7.32900252125186,6.84415240975674,6.00289538076981,6.51383088041664,8.38966225992247
"ENSG00000100836",NA,6.62701472007326,NA,NA,6.49673282034737,NA,6.25185816200321,6.05414767208794,NA,6.77947183355221,6.31502070021878,6.4016320869995,NA
"ENSG00000126756",5.86163331511751,NA,NA,NA,NA,5.82476023213959,5.75794289241054,NA,NA,5.82335061773951,5.40907113474076,5.59590854446267,NA
"ENSG00000134453",NA,6.03780150395924,NA,NA,NA,NA,5.42267532520454,NA,NA,5.93821461052514,NA,NA,NA
"ENSG00000004455",7.77117721582329,7.82345655510736,7.09605450937034,8.39802006292136,7.99539220407807,7.94675189465467,7.4881182333017,7.30381133983158,7.63674617917004,7.41444134337994,7.68183813844573,7.69145880458601,8.11664462659768
"ENSG00000138964",NA,6.28842644852548,NA,NA,NA,NA,NA,NA,NA,NA,6.64339238412967,NA,NA
"ENSG00000167632",4.93066576931851,5.11140788730752,NA,NA,NA,5.01264952115274,4.8850425662919,NA,NA,4.61794457805008,NA,5.02632510108827,NA
"ENSG00000160883",4.7171397566464,5.53422756381288,NA,NA,5.13209671232668,6.00582356935436,NA,NA,NA,NA,7.82535764761214,6.49481570379414,NA
"ENSG00000214046",6.0379043573124,NA,NA,NA,NA,5.9759280452859,NA,NA,NA,NA,NA,NA,NA
"ENSG00000119912",6.29462048712871,6.37422542681401,6.30606744695312,NA,6.41770911976293,5.85827411552638,5.96118863562763,5.65269042494245,6.07328378242261,5.82560036058342,6.67482476952967,6.94487570989251,NA
"ENSG00000172053",7.18329425807997,6.82095334740661,6.94550209134964,5.70887237839933,6.70676305847539,6.85650878650152,6.65625554353802,7.53998105106917,6.93414827755114,6.87981994872048,6.94571762227446,7.17020736221431,6.43844299134284
"ENSG00000070371",5.04851477912677,4.77366198209604,NA,4.97415273794915,6.10862202626489,NA,5.78699402998524,5.36968502484458,5.01341981734001,4.87213234867193,3.60306162867162,NA,NA
"ENSG00000038945",4.82046419057768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000177239",6.12113288999841,5.35823681823722,NA,NA,5.63619793772625,5.59911257303278,5.70691771139501,NA,NA,5.56009648061201,6.06343579628097,5.66799926729325,NA
"ENSG00000170619",NA,5.89836651482198,NA,6.51614955091503,6.10221828508089,6.52010265718768,5.84541491142214,NA,NA,5.99994020201626,6.04150531515394,5.72279540555938,5.79753804138001
"ENSG00000131368",6.35021386125795,5.55698914970668,NA,6.50135778200794,NA,NA,5.90363611499795,NA,5.73711346200131,5.40429372740073,NA,NA,6.48391461831362
"ENSG00000124226",4.89854803297645,5.74642557349708,NA,NA,NA,NA,6.25364062073237,NA,5.36360613862437,5.73649553271481,6.19252456031054,5.33797652679605,NA
"ENSG00000182400",6.11376480177506,NA,NA,5.92908466557597,NA,NA,5.93293494899556,6.34528245801297,5.65484829513594,5.86032164094376,6.59664153262373,5.86083048570068,NA
"ENSG00000136824",NA,NA,NA,NA,NA,NA,6.24459585400986,NA,NA,NA,5.36193224121249,5.51336771526584,NA
"ENSG00000171791",NA,NA,5.82519228405716,NA,NA,NA,NA,NA,NA,6.39567759629701,5.86686570578008,5.07424460971402,NA
"ENSG00000121691",8.05272541017068,7.69835345579782,7.40654095938585,8.06937856896341,8.96766417761415,8.27478075571481,6.83842619254905,7.32427169427072,7.78355390932841,6.95080941365875,6.58362432835547,7.54957282634339,7.64511443863775
"ENSG00000184983",6.85707648701356,7.00591892857542,NA,7.49350017344766,7.12618188154373,6.26947811883719,6.70009609223135,7.21605825174908,7.08613249132612,6.1421243329839,NA,NA,8.37504956650138
"ENSG00000196526",NA,5.3737289378363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000169851",NA,5.25182407415395,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46587940514798,NA
"ENSG00000111605",6.65920167938782,6.3757368942106,NA,5.63146731230666,6.51700268056604,6.72009531451287,6.73183365285138,7.44487667438338,6.81149815100363,6.76373095624554,6.29141463497957,6.58761847230829,6.64836271416161
"ENSG00000197142",NA,6.99650936364759,NA,NA,7.47550460607305,6.35149253307237,NA,NA,NA,NA,5.66635142134889,6.49672302692953,NA
"ENSG00000197965",NA,NA,NA,NA,NA,NA,6.05473179271209,NA,NA,6.01535721395599,NA,5.83086372129694,NA
"ENSG00000239306",7.13748727795115,6.57148986423903,NA,6.08531702066282,6.04383475603447,6.64224257759727,7.06408353931355,7.25805278121801,5.86215829902682,6.82827576805877,6.68301465829885,6.70462702613225,6.77364657251272
"ENSG00000072163",NA,7.40039151419088,NA,NA,NA,6.24554177827347,NA,NA,7.9288730838115,6.17483451657513,NA,5.38849149802773,6.21571599171657
"ENSG00000189221",7.61384867152647,7.33996966380622,7.37747864037342,7.70160563985747,8.2445157068918,8.29181485340659,5.89634463888974,7.78513843295819,7.77539282056874,7.04386570640981,5.05719687736292,6.7176972862002,8.39436733330151
"ENSG00000143702",4.46283424275454,NA,NA,NA,5.38632339655132,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000129988",7.07419381054915,6.89429184731632,6.58829142815649,6.83832144415183,7.16127763529765,6.52844986985791,6.46538072653426,5.69264126788676,7.01481643497689,6.66445928616958,6.09944721274157,7.08973549268519,6.08092606913456
"ENSG00000214113",6.71363761537685,5.96823333296042,NA,6.71702420372651,NA,5.56988694595565,6.17579432974341,NA,5.28879008969678,NA,NA,NA,6.96880225912544
"ENSG00000196236",6.12747823345173,NA,NA,5.76346197024389,6.11377907393229,NA,NA,NA,NA,NA,NA,5.70639922512248,5.54840556148704
"ENSG00000160209",7.44626973222797,6.82964103524644,7.20697463892764,7.77493532705651,7.09761080956239,7.30879353881213,7.63207359561329,7.18349288781549,7.59016532877921,7.56901360471785,7.26530059980721,7.40081787834855,6.82747689699299
"ENSG00000104723",5.80586771259263,NA,NA,NA,NA,NA,NA,NA,NA,6.27430489793086,NA,NA,NA
"ENSG00000168958",6.30685029571897,6.01734667516179,NA,6.42067305410246,NA,5.97158861177986,5.89159226471112,NA,5.18519084965596,NA,NA,NA,6.51018689299194
"ENSG00000167779",NA,NA,NA,NA,NA,NA,NA,NA,6.4726665970926,NA,NA,NA,NA
"ENSG00000111667",7.14558491465312,7.33738962686941,7.05321768824612,NA,7.10215726837906,6.74574158918984,7.38961265479966,6.81520020403971,7.31387904098652,7.25954428896038,7.45242528792079,7.33143364217705,6.55436473433451
"ENSG00000177697",6.65449420212514,7.02167594120115,NA,6.3790948044302,6.80321957127424,7.32547393760186,5.90544879332202,6.40655932113842,7.31238656711482,6.48931949212635,NA,5.33757977492933,7.17875630264627
"ENSG00000106617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21022516762606,6.28603464060201
"ENSG00000175274",6.13020506958107,NA,NA,NA,NA,6.95605835527454,NA,NA,6.79101543866506,NA,NA,5.61471914440518,NA
"ENSG00000198478",5.69091867687362,5.85427358081477,NA,6.71083832836081,6.787367277157,6.56046999003136,NA,6.88885050116343,6.83789433612689,5.71555791793784,NA,NA,6.56597472504354
"ENSG00000155304",6.28554015935881,NA,NA,NA,6.24915782435865,NA,5.69435500732182,5.57203688663985,NA,5.50986344794093,5.33287431447036,6.51376474420099,NA
"ENSG00000123454",8.24369160290847,NA,NA,4.72917615467707,NA,NA,NA,NA,6.80604999304397,5.58246595913502,NA,NA,NA
"ENSG00000145349",6.64737205361333,7.07202136278877,NA,6.3852947405286,NA,6.98307621593732,7.0862418867755,6.41646656331561,6.87960324210064,7.11926031822539,6.75031409164992,6.79627155174105,7.58755690256472
"ENSG00000185567",4.87440063357325,6.57260207250465,NA,NA,NA,4.49817754126783,NA,NA,5.38774163135874,NA,NA,5.14685592828119,NA
"ENSG00000087253",6.17341508679931,6.3266289677792,NA,5.38734434582974,NA,6.42935320214115,5.75316655097379,NA,5.43735125613322,6.07851731207963,5.68791101324391,5.53571085827371,5.59603885573346
"ENSG00000091527",NA,6.41069996839558,NA,NA,NA,NA,6.23652118137291,6.29769643842433,NA,6.21190803112576,6.39610757699944,6.02700188863665,NA
"ENSG00000150760",NA,5.158116939708,NA,NA,NA,NA,5.30656162945242,NA,NA,5.77620301519082,5.10877436268789,5.75385265939189,NA
"ENSG00000198805",6.99447964168441,7.01048031278945,7.71948324697609,8.22337600211412,7.14953954459319,7.55884956891805,6.24008201987622,6.75561070910827,7.02655988332349,6.36133785287988,7.88613513553024,7.46888457574168,6.21368784909522
"ENSG00000108055",6.44101753689122,6.40301195788456,NA,5.75325640120901,5.8682550584284,6.44861942995637,7.12562697111591,6.63074150229723,6.1527201368166,6.90684094284594,6.65601506115681,6.50487764511581,NA
"ENSG00000101444",7.81336445571487,7.58143107069326,7.99505790167051,8.28502202039612,8.09499205165304,7.38359197510103,7.90148911474408,7.75732698638747,7.92099540028575,7.95257643982593,7.97437043125846,7.9355854133022,7.64076798771333
"ENSG00000141295",5.92091986287599,7.06102237020736,NA,7.26939497595898,6.30085874647551,NA,6.45624684329074,6.53760670779214,6.58338093719803,6.54720295125228,6.81109206182085,6.07055935092984,6.4718899568601
"ENSG00000093072",NA,5.46365385290639,NA,NA,NA,NA,NA,NA,NA,NA,6.00999765649897,NA,NA
"ENSG00000115641",6.70413525270529,6.26459369910145,6.26992682259162,6.64412676339504,NA,6.57269406375048,7.02768052326987,6.26113722933789,6.778323433899,6.70569951305913,5.87915638636059,6.39224086834136,9.21318283914301
"ENSG00000056097",5.3503255639967,NA,NA,NA,NA,NA,6.44902806073743,NA,NA,6.04735530908756,NA,4.0211124826591,NA
"ENSG00000106853",7.76302880977569,7.3915272986714,7.72384860334883,8.36294233850892,8.23638561715705,6.63128445870122,7.49884618299115,7.40700063600245,7.74219700612039,7.3613102667316,6.49766105750989,7.73475501432535,7.07957262095411
"ENSG00000063244",6.76764998339238,6.85592098384994,6.49604632909437,5.47534294880702,6.88358005897489,6.11062327124308,7.01760744611917,6.59313313578787,6.88802959217636,7.0942181415624,6.95541059543245,6.89366905556181,5.7853056735649
"ENSG00000132376",NA,NA,NA,NA,NA,NA,5.6074185444795,NA,NA,5.46196070700659,NA,NA,NA
"ENSG00000113273",5.43565661716773,5.46438148925591,NA,6.05463829303301,NA,NA,NA,NA,NA,NA,6.4139000428904,5.83756801196997,6.40532595375292
"ENSG00000111276",NA,5.92005729274693,NA,NA,NA,NA,NA,NA,NA,6.66917167972327,NA,NA,NA
"ENSG00000100604",8.25537707329175,7.155860881474,NA,NA,NA,NA,NA,7.24779109954101,NA,NA,NA,6.58364801916712,NA
"ENSG00000091513",8.27427517236983,8.76049312651702,9.86769994477913,9.14590545402695,8.21572717225963,8.09139892621872,9.09628544856679,8.0082837331049,9.13521014281066,9.55239879717381,8.43625981117408,8.80259839173524,8.40728742632256
"ENSG00000147588",NA,NA,NA,NA,NA,6.92472421484221,NA,NA,NA,NA,NA,NA,NA
"ENSG00000166741",7.1227727291386,6.59128894728937,NA,7.29266880771687,8.74586527016702,7.60654557105712,5.87182328718367,7.3793980769187,6.82199714379464,6.27484889945164,7.25669347092938,NA,NA
"ENSG00000141279",7.19602631634723,7.52789515215446,7.94466492060265,6.95153799756607,6.45237997836141,6.94843579584692,7.8816007353194,7.22842285616572,7.47456858746785,7.90169105548446,7.54543613434162,7.9795278168613,7.04888191424358
"ENSG00000101365",7.44518377966037,6.97634327499522,NA,7.03765020052093,5.57287808405197,6.54745330736719,6.77740182369302,6.47672497522876,6.74102607310411,6.51880240066539,6.93219962706139,6.96786846090683,8.08314723780734
"ENSG00000136205",5.42344025363783,5.36667496376373,NA,NA,NA,5.91251034098952,NA,5.80995785359226,NA,5.39028302569464,6.59543348043477,4.45755338108397,NA
"ENSG00000182902",NA,NA,NA,NA,6.77628836109667,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000183578",NA,NA,NA,NA,NA,NA,NA,NA,5.66578514572443,6.26835983881193,6.1987268671946,NA,NA
"ENSG00000143401",6.36763975042395,7.02001192268805,NA,7.26345060080215,NA,6.83378215852445,5.96188465366528,NA,6.66070093146517,6.87199586319181,7.32058828396689,6.85738633258678,NA
"ENSG00000102898",6.38780564196005,7.65494492289541,7.41450251331048,7.39352907578591,7.09905260522966,7.35922542536746,8.02808438857824,7.5855349161965,7.47775195276011,7.67257763337298,7.7214890213103,NA,7.78020049439387
"ENSG00000119673",7.67930972403822,NA,NA,6.68903603222688,NA,NA,6.2980352816672,NA,NA,NA,NA,NA,8.19408690072864
"ENSG00000087077",5.32012317964353,6.30858247680533,6.22946794318224,5.65243428486838,NA,6.5400233240506,NA,NA,6.21120839135462,6.17751733732714,NA,5.2001527540505,NA
"ENSG00000240344",6.75420670447203,6.55883210146186,NA,5.90594332418407,NA,5.71611590925196,6.94084900783211,NA,6.60489671006221,6.27257141449383,6.58927012196983,6.27910320471003,6.73876215969825
"ENSG00000172037",6.94702229752836,7.76623292884495,6.71606288836949,6.05704902878682,5.14606786903021,8.16534868345689,6.25534764451383,6.74349894460602,8.31883123832251,6.36655240327978,4.32619878752325,5.4239398767332,7.56654124626196
"ENSG00000139719",6.20784969168783,5.55602488810293,NA,NA,6.38355208167879,NA,5.22941493862697,6.013480771793,NA,NA,6.46136196267722,5.84910804094311,NA
"ENSG00000215305",6.37479765065233,5.69393181737139,NA,NA,NA,6.27497003049142,6.01416040379751,6.04540302424305,6.14044963002212,6.02018332209097,6.56266269346792,6.4407979896209,NA
