,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,stomach,spleen,colon,lung
ENSG00000130479,6.09279079967689,6.0419084903499,6.39754004447796,5.72499091986521,6.24409018895682,6.23295245821578,6.1799829821377,6.34969140086063,6.31233278409091,5.94125209959412,6.04782106468389,5.70933659329777
ENSG00000078018,NA,NA,6.66676543958546,NA,5.49785799101518,NA,NA,NA,NA,NA,NA,NA
ENSG00000169032,6.59745384416776,6.75490477700616,6.28446185282256,NA,6.96780240567914,6.92228519773283,7.209146650409,7.19497980209865,6.93596086602594,6.89180293943957,6.47363432589502,NA
ENSG00000126934,7.05755200105453,7.04607626199024,6.88400972469619,6.82259834006177,7.21418731359336,7.16023501225901,7.60116412380993,6.62210446669174,7.35968247665869,7.33127106207251,7.0241053227953,NA
ENSG00000034152,NA,6.25665752683622,NA,NA,5.16778343986477,6.6128250307587,5.83398957397538,6.00894483549119,6.29882034981261,6.28160082251694,6.2217726169321,6.34187507839886
ENSG00000065559,5.82510790810112,6.20606246894489,6.09259411015941,NA,5.98962806097916,NA,6.29582813671611,6.04399720744665,5.92843186895733,6.14840351968235,6.18568315206569,NA
ENSG00000108984,5.17949434100545,5.88195617779528,NA,NA,6.47291247517431,6.1105628042906,5.33666181023327,NA,5.30674028878587,NA,6.66440938503618,NA
ENSG00000197442,5.90691658532499,4.7092008774106,5.5539469155172,NA,5.03555418994598,NA,NA,4.80134630956762,4.33791042665028,5.63126324952278,NA,NA
ENSG00000142733,NA,5.5272934261438,4.63538700638071,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000047849,6.60848324383561,7.16842711237364,7.28433760000261,6.2448630225286,6.61707848359953,6.05023490529988,6.88433169409411,5.27509943121186,5.99606908212424,6.43149661449458,6.64009232261436,6.05319968099619
ENSG00000012983,NA,4.84502927542307,NA,NA,4.67968229638798,NA,5.21110811218444,NA,NA,3.10961526445381,NA,NA
ENSG00000135525,NA,NA,NA,5.03339425716098,NA,NA,NA,4.79625218170016,5.52335870675269,NA,5.45655781610135,NA
ENSG00000116871,NA,5.13388663652985,5.06137357378911,NA,3.93636201466112,NA,NA,NA,NA,NA,NA,NA
ENSG00000100030,7.29056879898448,7.24841421481359,7.8262925134208,7.22484132351216,7.81688045329408,7.31201027351517,7.94403384256276,7.56919627455451,7.52268966478074,7.96294238554528,7.54316451223249,6.89425915874139
ENSG00000188130,NA,NA,NA,NA,5.2204578137004,NA,5.93670464623823,NA,NA,NA,NA,NA
ENSG00000156711,5.7451607046539,6.43717815148188,NA,NA,NA,NA,NA,6.35643109268393,6.56760723683848,5.28187295653711,5.86923556507718,NA
ENSG00000112062,7.27339948225064,6.76800982542986,7.12378250311284,6.33963040911498,7.1904804284694,7.01020378521671,7.18212121796862,6.83239834992445,7.20443008351727,7.4542302093045,6.95929317515046,6.49971046908271
ENSG00000168175,6.29528114111685,6.52022684175099,6.0937378416367,6.68851585450458,6.98583329647258,NA,6.76220665611843,6.98634785009416,6.14361087346804,NA,6.51205776313388,NA
ENSG00000102882,7.31659930209386,6.51255202654602,7.13677528491129,6.49261123586361,7.41243962829842,6.83847007019162,7.26049537701339,6.94917423629201,7.57873065958705,7.41881327616652,6.6663793840021,NA
ENSG00000166484,4.87070815599956,NA,5.2299633188515,NA,4.73221152201313,NA,NA,NA,NA,NA,NA,NA
ENSG00000162889,6.16781928987713,5.34410970641908,NA,NA,5.80971140908148,NA,5.5744847309045,4.93755281529464,6.37340542736888,6.49837349552262,NA,NA
ENSG00000114738,5.38815450776888,6.36650123872629,NA,NA,5.59301851438771,NA,NA,6.05862442162074,5.6082050891981,6.88131444790461,NA,NA
ENSG00000101367,7.23006555120605,7.32522896259827,7.339808848266,7.00915062212775,7.19793613005639,7.24493888516951,7.39491275431169,7.36179839472007,7.17422505047508,7.5143347983488,7.44298673316158,6.17728298914951
ENSG00000166974,6.7356787259059,5.78757010719121,6.38099397058541,5.04984919691764,6.46808538291717,6.07015413312978,6.36919764578086,6.35061314400515,6.56361576530276,6.72270408675115,6.77391519235539,6.22471316541196
ENSG00000084764,6.13580663677011,5.96777406340313,6.71652218850471,6.01771755028265,6.43125474672955,5.64568501073571,5.61474411684378,NA,5.45573027576569,5.04422658109766,6.47136555309832,5.60602458805457
ENSG00000186868,NA,NA,NA,5.80242555174854,NA,NA,4.54311434356355,NA,NA,NA,4.84922281016933,NA
ENSG00000155130,6.32331399046207,7.21961065696339,6.42740456456364,5.7683981092446,7.39374453247575,7.16674777789809,7.15646903434453,6.77973553033815,7.16024632498645,6.11045454117146,7.50173919666124,5.81756251585528
ENSG00000175130,5.96529579581166,6.24305909786482,7.78904226058882,5.14274770068783,7.4706895370053,NA,5.64488033946593,6.36599067444995,6.35941518464249,5.62833281433905,6.9244571023609,6.09425765917015
ENSG00000019169,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90755390052356,NA,6.66723991260346
ENSG00000072518,NA,NA,NA,NA,NA,NA,NA,NA,5.64431933566443,6.42483250042552,NA,NA
ENSG00000166986,7.0154435879511,6.61965498960209,7.07834620203168,6.81957467870288,6.34703408320218,6.2706742123214,6.35254767415448,6.77746338150738,6.92459644972357,6.35394042816129,6.66695972311962,6.94215254894193
ENSG00000247626,6.55784392024487,NA,NA,5.56766088717035,NA,NA,NA,NA,NA,NA,5.00387253255111,NA
ENSG00000155254,NA,NA,NA,NA,5.85252464401337,NA,6.13589310895211,NA,NA,NA,NA,NA
ENSG00000069020,NA,4.13852260760756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000151224,NA,NA,NA,5.92160468235447,NA,5.61072369334799,NA,5.67414583031034,NA,NA,NA,6.85117803117622
ENSG00000168906,7.12762304959803,7.29460694290717,7.36094312417142,7.2466721211949,7.11597292292476,7.51400577835853,7.18286426487802,6.99889842974432,7.37154346476166,7.48098357442277,7.11375911989449,5.43941781313891
ENSG00000038274,6.93427619720625,6.71147240206983,7.20884478148032,6.89916088037458,6.84021405568594,6.86443412886899,6.96926099975241,6.94799948978615,6.9586269709419,7.18776852035731,7.11084722644208,7.21700947556687
ENSG00000132561,6.21039878865224,4.47444251650388,6.32411372447157,5.83225048911823,6.06763263875381,5.14943584378138,6.76837362402206,NA,5.16366617937694,NA,5.6236982557423,NA
ENSG00000015479,6.76523628000777,6.37395733026905,7.36670269334888,6.57390983644735,7.23615081347597,7.05168103991233,6.56666661772707,6.84766332853571,7.04831354141408,6.72161828354182,6.95441868189458,6.47231912326922
ENSG00000088888,5.37077207170563,NA,5.38558324698427,5.63297810239453,5.48064792521538,NA,5.44739503126196,5.13762527119478,NA,NA,5.37346140507048,NA
ENSG00000125952,5.57120788180285,NA,5.60900411191226,NA,6.25087152060266,NA,NA,5.43823739471846,NA,NA,NA,NA
ENSG00000198125,7.04606573023069,7.02989119248098,5.39209026587966,NA,7.14331388752021,NA,8.37865056871462,5.95847846559156,6.33410931937772,NA,6.79581217438356,NA
ENSG00000134046,NA,NA,NA,NA,NA,NA,NA,5.14479153092399,NA,NA,NA,NA
ENSG00000165471,NA,5.36980648088595,NA,5.3632815654585,NA,6.5447247107366,NA,NA,NA,NA,NA,6.87404489454944
ENSG00000214309,NA,5.5017614360355,5.34978218099541,NA,NA,NA,NA,NA,NA,NA,5.59156285401429,NA
ENSG00000176055,5.99213802228073,5.85236512232223,5.4651173006072,5.60074380143465,6.53982125299055,NA,6.69974618771198,5.04044368703548,5.32504609797708,NA,5.28244450582315,5.86997583935738
ENSG00000152601,6.11210205477089,NA,6.07384650476744,NA,7.00682485078637,NA,NA,6.67616893550382,NA,NA,NA,NA
ENSG00000125505,6.34192888374581,5.5108631893928,6.61747241318754,5.11009487798134,5.88761967055099,NA,6.63889818817471,6.28024265133084,NA,NA,6.4780332468787,NA
ENSG00000197971,NA,5.63922552523853,NA,NA,NA,NA,5.5326680076513,NA,NA,NA,NA,NA
ENSG00000076706,6.12898052396661,7.55029815378785,6.71230319235128,6.49255553923232,6.05134845712921,6.70989931430622,7.99984460710198,6.4439275582689,7.07445685263187,6.18235497013335,7.51863571253864,NA
ENSG00000100294,5.96662036659105,NA,4.84112699451629,6.2399484478313,NA,NA,NA,NA,4.80210493001155,NA,NA,NA
ENSG00000078070,6.72454619522329,5.88169359420937,6.17072012358438,7.37769215975408,5.71872588054386,5.95947368826313,NA,6.11868618335204,6.25822979952069,5.22081188384404,6.52085845361081,7.38045179012884
ENSG00000124370,7.18706927123042,6.55023376378337,5.76893116045523,7.15865620806545,NA,6.2671346492385,6.15907939016884,5.93164014647084,6.68596940074215,NA,6.27101706254507,7.34375175895067
ENSG00000180398,6.04383365413315,NA,6.25666994672221,NA,6.92465025363671,NA,6.90029047949169,NA,5.35576675786454,NA,NA,6.5846398858816
ENSG00000073111,NA,5.92638260930638,5.50113895051495,NA,5.32256675452873,NA,NA,5.8767407520459,6.7917675154535,4.873089390678,5.48673341550361,NA
ENSG00000112118,4.73467984216388,6.29140502538678,5.48791709685373,NA,5.58402215643109,NA,NA,5.85169176994865,5.86579413056929,5.23259717197789,4.58108900679288,NA
ENSG00000104738,NA,6.05682820745826,5.47495151248958,NA,4.33108671369874,NA,NA,5.47857220741951,5.907835946213,5.22797822787762,5.70619760067993,NA
ENSG00000100297,4.71732093000882,6.46453540742512,5.97194946714766,NA,5.80599449436142,NA,NA,5.78071518169879,6.19508497644245,NA,5.56845750472834,NA
ENSG00000076003,NA,6.2896191882689,5.56684278859838,NA,5.57641947095159,NA,NA,5.78298932726692,6.19118703649975,5.18932513307,5.85844834295172,NA
ENSG00000166508,5.21740497440154,6.53671180504912,5.81958505787088,NA,5.1608797042833,NA,NA,6.30266188257737,6.33193658894074,NA,6.0347644007817,NA
ENSG00000197771,5.33340696687392,5.60068274034813,4.98560317443567,NA,NA,NA,NA,4.69018981760792,4.92932194725844,NA,4.56387187504496,NA
ENSG00000153898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06531887903919,NA
ENSG00000232119,6.97848181550842,6.91506453593817,6.69608949944914,6.90531954851744,6.6016097837233,7.21844676954946,7.12339781468852,6.97491468022251,6.65368488736118,7.18591929220635,6.99818783335574,7.04265933774657
ENSG00000156026,NA,6.15004216061809,NA,NA,5.84636136165627,NA,NA,6.44140318474139,6.08470210031725,NA,6.4883854323707,NA
ENSG00000050393,NA,5.32259941336812,NA,6.47696133409803,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000014641,8.40582428215026,8.09553964188631,8.0773416951761,8.46206284130143,8.11700566846017,8.57070654613811,8.34141639765277,7.8452707853609,7.96170317065306,8.22302216091304,8.32234286090311,8.40035261194276
ENSG00000146701,8.85433641098272,8.14663049653079,8.27457067744727,8.65526659053365,8.08894675302274,8.60715087973718,8.229474283573,8.16552867536495,8.26365571488431,8.38785763379401,8.23682216213828,8.69060634262472
ENSG00000110492,NA,NA,NA,NA,6.615912440278,NA,5.73300723392737,5.23923777073282,NA,NA,5.30302963486142,NA
ENSG00000112159,4.66847910293259,NA,5.39326295650655,NA,4.8999441897289,NA,NA,4.66724279669719,4.41212198452681,NA,NA,3.93200232266335
ENSG00000213920,NA,NA,5.79634767618613,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000065833,7.44119222527762,6.2872364239327,6.83052372012158,6.2661464581244,5.91758004953701,7.06988721262169,6.77330357454311,6.17856967782175,7.21093418382461,6.64056124971051,6.61058988199174,6.98278416977201
ENSG00000082212,7.02081688702891,6.25418182258118,6.71685704532346,6.05453214540459,5.61920202395707,6.26065667634834,6.25089243925367,6.79335506563588,7.09445075286873,6.72813769002043,7.01694078611767,5.53353440900679
ENSG00000151376,5.24630157717169,NA,6.60513577155768,NA,5.26274176592257,NA,NA,NA,5.48662067683729,NA,NA,NA
ENSG00000169057,5.88047059280378,5.384364665005,5.38045538226706,5.93045284932457,6.53764906151747,NA,6.70364942946592,5.45595278312914,5.39747365724391,6.3814159378481,6.29204271229814,NA
ENSG00000116353,6.80888586735981,5.75391886402451,6.50959846898419,6.81581597450878,6.40728663901382,5.85002489515294,6.01991515142816,NA,5.92077004187051,5.36154918868388,6.5442310658314,6.54087128053736
ENSG00000161920,5.80748090700431,NA,NA,NA,5.77971864919189,NA,NA,NA,NA,NA,NA,NA
ENSG00000042429,NA,NA,4.72046723009406,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000130772,5.17043774504618,6.06870818688604,5.00985305334556,NA,NA,6.04185651122028,NA,NA,NA,NA,NA,NA
ENSG00000124641,6.18506028252139,5.98554517687365,5.90586735928184,NA,NA,5.95139092370905,NA,5.3309404571295,4.66964229341117,NA,5.36319985465203,NA
ENSG00000112282,4.61785968715829,4.82095485155082,5.02819586841364,5.03743710507976,4.71461494954111,NA,NA,5.27284144877277,5.14657359386618,5.41907274326002,NA,NA
ENSG00000008838,4.97194348066344,NA,4.75511698526526,NA,4.85093513551084,NA,NA,NA,4.98745148159096,NA,NA,NA
ENSG00000164758,NA,NA,NA,NA,5.61484233583325,NA,5.16706304791705,NA,NA,NA,NA,NA
ENSG00000136146,5.1539976866928,NA,4.89634925515386,NA,NA,NA,NA,NA,5.19524567745516,NA,NA,NA
ENSG00000254901,6.15075643986031,5.50091462954226,NA,NA,NA,NA,5.99766312647991,NA,NA,NA,NA,NA
ENSG00000162959,6.30107342294084,6.51867152977988,5.86192604433276,6.15280934385098,5.75570482211669,6.56031418987039,6.46447376035316,6.47935254261019,5.87663130370645,6.1615207930872,6.25981653228626,6.69862046147998
ENSG00000133895,NA,NA,NA,NA,5.23840144428644,NA,NA,NA,NA,5.05122309112028,4.79320139426374,NA
ENSG00000146834,4.99315836952387,NA,4.56445537548724,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117899,7.09447112864164,6.67200563794765,7.12591365669731,6.44406843048722,7.37314947726478,6.33188895882418,6.27208173832361,6.84241189903783,6.94930587310572,6.84481635857382,6.1029826298539,6.81020428337616
ENSG00000164024,NA,6.11976095278201,5.69201954627433,5.90110029815481,6.2057584844795,NA,6.54873692933265,6.41880774987683,6.47842351603838,6.2972911253821,6.24119615600133,NA
ENSG00000111142,7.03118216817882,7.00103547058429,7.01032269763413,6.36458481688951,7.15807391020915,6.50868107222772,6.66400525208479,6.38368152045495,6.46644522917703,6.40708365674999,7.3533829791541,5.68973482958374
ENSG00000037897,5.77450966660029,5.63897625115401,5.72918250083307,NA,5.96406168934065,NA,NA,NA,5.56415597539592,NA,NA,NA
ENSG00000010165,5.21141424507798,5.36561557584933,5.99486797054386,5.36373140441426,5.37670587188625,NA,NA,5.68060601054481,5.54018380723792,5.10699376062743,5.40244871990461,5.19550875014343
ENSG00000169519,5.17713231704177,NA,NA,NA,NA,NA,NA,NA,5.0733642109661,NA,NA,NA
ENSG00000127804,NA,NA,NA,NA,NA,6.00603124280782,4.68988256449195,NA,NA,NA,NA,NA
ENSG00000165819,NA,NA,5.14335918099585,NA,5.88021845597102,5.56219625785184,NA,NA,NA,5.58268316489127,NA,NA
ENSG00000185432,7.6626350789382,7.23271551038256,6.91330435024346,7.57538525262549,7.17066127179829,7.25803562272284,7.12732802403261,7.20270643936423,7.25277544865372,7.32364026056,7.51453618437496,8.27325329290854
ENSG00000170439,NA,NA,NA,6.69135620086509,NA,NA,NA,6.04743450405295,NA,5.82239591615856,6.19888452775947,7.35447943048759
ENSG00000117122,5.26594928995062,NA,NA,NA,6.80832065111652,NA,NA,NA,NA,NA,NA,NA
ENSG00000166482,7.37147424563693,7.3979479951838,7.15351704309407,6.84024443263082,8.18317542884178,8.01247832409646,8.46134855615506,7.08117477540449,7.56923047881007,6.21994392145285,7.14978340924555,6.30594901122642
ENSG00000197614,5.29880942652959,6.35172797819881,5.41776249566252,NA,6.09287414522294,7.09209388440374,NA,NA,5.85696138932173,NA,6.69202984018413,NA
ENSG00000168958,5.6280004459889,5.12010783337705,5.31786011724762,NA,5.18421115920456,NA,NA,NA,NA,NA,NA,NA
ENSG00000140545,5.65346336701426,5.51188431358425,6.29996334850581,NA,NA,5.75465435435418,7.46366251348145,NA,NA,NA,NA,NA
ENSG00000163975,NA,NA,4.97502818903772,NA,NA,NA,5.16941718197713,4.63612539305693,NA,NA,4.91154367895706,NA
ENSG00000171109,5.11743702528262,5.63713507020339,4.75794532586303,NA,5.1804230855295,NA,5.33188353830195,4.66806860416565,5.7696516831258,NA,5.07689371438112,5.29491433788657
ENSG00000116688,NA,6.20709248700899,6.17017905031829,5.59189839420675,5.7259174670822,NA,6.15850162427995,5.79993978205409,6.09868555733194,NA,5.94279202331526,5.89702671380924
ENSG00000109736,4.92759104765373,NA,5.19287691590383,4.58742958667022,5.76625296957504,5.29019053440738,5.59982308201177,5.62758618364873,4.97329745327132,NA,5.93842065167152,NA
ENSG00000257335,NA,NA,NA,7.18837637535179,NA,4.50429524545894,NA,NA,4.76151567670553,5.41742172208593,NA,NA
ENSG00000137463,7.93443279711534,NA,6.59803341385395,NA,5.77812947112339,NA,6.37953329193395,NA,NA,NA,NA,NA
ENSG00000131446,5.46459386096488,6.02297021123165,NA,NA,NA,NA,NA,5.88961679372603,5.78626967335719,5.81828342608857,NA,NA
ENSG00000168282,NA,NA,NA,NA,NA,NA,NA,NA,5.76497264812673,NA,NA,NA
ENSG00000152127,NA,NA,5.73127562852249,NA,NA,NA,NA,NA,5.17260792407347,NA,NA,NA
ENSG00000198408,4.95968043249015,5.7223953146173,5.46465246422033,5.30412000090359,5.27898226513528,5.41362314068675,6.06681093598317,5.011297647819,5.70250507349868,5.78551883328775,5.87899540236633,5.33743269340997
ENSG00000074416,6.30345526034188,6.52110571904544,4.75493824653667,7.08278670042292,5.40058146265915,7.20489882481296,6.94165188781566,6.8384873749738,6.85714141605378,6.95952264009186,6.63885664039208,7.45554105338392
ENSG00000170430,6.70059123588158,6.71634267386964,6.24559230089334,6.14403376256655,7.28353260017909,6.82368057513458,6.40255056688051,NA,5.92809231109648,6.50811497111083,6.18888719904386,7.05821585983662
ENSG00000111341,5.3896621375103,5.99043929996597,6.62255755788494,6.24345511032291,6.01488809619212,NA,6.76016017651106,6.08994223086117,NA,NA,6.13916832033011,NA
ENSG00000008394,7.88908870589239,7.28979517036703,NA,7.91090345748092,NA,6.63297304521957,7.38044528373588,8.27195335200134,NA,NA,7.35523508171629,8.80043523768861
ENSG00000085871,6.36456975496962,6.52043379647585,5.94764953376802,7.15705112638293,NA,NA,6.67895747270374,6.93989684313789,NA,NA,7.13583175797905,7.88774399969188
ENSG00000143198,6.74748949225867,NA,6.83526827494048,7.50832593424394,7.28594350114982,6.56289596350314,7.32255093667349,7.30579245923981,4.97291464629907,NA,6.88777671885743,7.56399331728699
ENSG00000261857,NA,4.89096719118802,6.20301472296322,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000154305,4.6779352865878,4.69584633545611,5.66585456262441,4.56546882038051,NA,NA,NA,4.56507941384677,6.37522911125481,NA,4.35527165927359,5.89851702474271
ENSG00000135596,4.61820504225927,5.85570832655623,5.64203487996793,4.37282742692962,5.617274203116,4.95998345354485,5.20856263197885,5.78990863358791,6.37019543664654,6.17976830518598,5.67990304996958,NA
ENSG00000133816,NA,NA,5.45353970863561,NA,NA,NA,NA,5.83821282361165,4.55223439309195,NA,5.49882522674921,NA
ENSG00000100139,NA,5.96998434318927,5.12309144974907,NA,NA,NA,5.89054912290953,NA,4.67760674354534,NA,5.59892975113342,NA
ENSG00000164877,5.22448126530363,3.64949105121254,NA,NA,NA,NA,NA,NA,5.7952810894739,5.18719636154637,NA,NA
ENSG00000107745,NA,5.42193893083761,NA,NA,NA,NA,5.38706684317015,5.57484931027494,6.09776720481761,NA,NA,NA
ENSG00000165487,NA,NA,5.00022874249904,NA,NA,NA,NA,5.61245723368138,6.24334493914588,NA,4.9056744860909,NA
ENSG00000141741,6.2203957782316,NA,5.71942788936509,NA,6.00912091393373,5.83862168285921,NA,6.17940507884894,NA,6.20904444443639,NA,6.1068513797575
ENSG00000240972,8.3561597599569,8.57979218470738,8.61304114152555,8.43823748413677,8.33719074224753,8.82406391967086,8.47208499661012,8.40852195834673,NA,8.63068249156638,8.22066451579371,7.88279267682289
ENSG00000170854,NA,NA,NA,NA,NA,NA,NA,NA,5.5218573203669,5.73864431265483,NA,NA
ENSG00000141503,NA,4.47296404943477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
