,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,colon,heart,lung
ENSG00000092820,7.99219992979558,7.92420967656826,7.59210599614534,7.87854822305675,7.96648225445962,8.00859611483361,7.81035123492141,7.4713442137802,7.32251298378632,7.73805016704229,8.0340061760539
ENSG00000126218,5.21798375317644,NA,5.59441555585959,NA,NA,NA,5.72647861253571,NA,6.17996398964401,NA,5.01858304849518
ENSG00000158769,5.03698799780691,6.80040384777264,5.69232909588772,6.52707349094072,5.96127845700703,6.4723646445034,5.7507853703541,NA,6.69454453252035,NA,7.24856688469687
ENSG00000131187,6.24826760353465,NA,6.68851809217247,5.77338334925815,6.46506814478874,NA,6.9571973381847,NA,5.72289209798346,5.73260902480993,5.09162453635745
ENSG00000124491,7.52701088024357,7.61994011502464,7.29842376791589,6.58149782301924,7.57329500802807,7.92783684401669,7.48901857260983,6.33234417371083,7.48790641891335,7.08776192496691,7.99231177277519
ENSG00000143278,NA,NA,NA,NA,NA,NA,NA,NA,5.68135835417328,NA,NA
ENSG00000180210,6.88885877653702,7.46463769905671,7.37889976306094,6.7865814500267,7.32015485786212,6.58963061385261,7.72351579299197,6.57585198391605,7.42690048815789,6.98357807686926,6.55031925626407
ENSG00000117525,NA,NA,NA,NA,5.63657918101637,NA,NA,NA,NA,NA,NA
ENSG00000101981,6.7542336301202,5.82021819231714,6.64098339118784,7.70835533310264,5.0432844116278,NA,7.11965304996846,6.45990147975194,6.40004845077653,7.31776978148028,NA
ENSG00000117480,NA,NA,NA,5.45964204087022,5.54011597307026,NA,5.72590282603338,NA,6.39742643967051,NA,NA
ENSG00000163586,7.58861900352769,NA,NA,8.68026023367545,NA,6.99420950213273,6.61981039690867,9.39773927935988,8.64790724234894,5.48820529414605,7.45795226875245
ENSG00000121769,7.53303447863581,8.15727806840916,7.38465738793357,8.28816311272201,7.52267010003898,NA,8.23586566217537,6.71238817752476,7.04386544194471,9.49481611556728,6.48529222282326
ENSG00000170323,7.86316815234169,NA,6.64144541834051,NA,6.03097918537014,7.57585509275728,7.95486776655519,NA,7.62170612710928,8.28225591444911,7.84132199703319
ENSG00000164687,6.76062601126349,9.32792936181159,6.81500785577244,7.36807928243978,7.38609032986371,7.71548527519287,7.43543283777833,6.55234203689694,7.60311774836972,8.35903607915249,7.48764340921161
ENSG00000170231,6.06970508805185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000168040,NA,NA,6.21003921219128,NA,5.53769026181682,NA,NA,NA,6.06154329174618,NA,NA
ENSG00000185104,5.79676854290309,NA,5.84351277698531,5.45252342190014,6.98220057703255,5.88048311097623,5.86662337487916,5.61946365442619,6.22562550675076,NA,5.67792473227412
ENSG00000113194,7.07051809701987,NA,6.74622631634532,6.10865529086636,7.28532327127929,6.41969687707792,6.27273244507387,6.3053378354401,6.70535551941791,6.21810957156702,6.76127591235614
ENSG00000103876,7.56496180446229,6.38562511106243,7.23402971989479,7.81846450984611,7.14344869799615,6.61837874819689,6.94021455740592,7.96402245462142,6.69124033869483,6.47802019035837,6.48429011977506
ENSG00000180185,7.07062884405143,6.56499217808599,6.44271883870942,7.60619176170879,7.57930402689229,5.93147462106235,6.58036269047764,6.97926342470657,6.82488775154756,6.79168725832541,5.94091412967498
ENSG00000158234,NA,NA,NA,NA,NA,NA,NA,NA,6.09249474775828,NA,NA
ENSG00000065809,NA,NA,NA,NA,NA,NA,NA,NA,6.29436605237814,NA,NA
ENSG00000197712,6.76214568239115,NA,6.18561397491709,NA,5.84954907727781,6.35603845772127,6.74465717375761,6.32239820820896,6.46523216811782,NA,5.74482027909219
ENSG00000055147,5.36485105200769,NA,NA,NA,6.11187368995112,5.82079866669313,NA,NA,6.07584948822058,6.07392286969877,NA
ENSG00000198420,5.80568432411138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000048828,6.32426187213307,NA,6.60081290745547,NA,6.10203653190436,6.46638286406205,5.59840423522545,5.88582375596364,6.60803463764068,5.14509058885127,6.13540277172795
ENSG00000112584,5.250249178753,NA,NA,NA,NA,NA,4.48928010127117,NA,5.66660425785652,NA,NA
ENSG00000135842,4.81549141209386,NA,5.88944974234039,NA,5.59109479261138,7.22846852295213,7.36318072044495,NA,7.64699718875021,7.03253405299953,6.53444219168024
ENSG00000136830,7.04399066587813,7.09230164615388,6.70969705594221,NA,6.0980538673391,7.42588666421447,7.14489420691755,NA,6.71163184613045,NA,7.10245637538042
ENSG00000141699,6.27037600521202,NA,NA,NA,6.07040567958273,NA,NA,NA,NA,NA,6.1711243091861
ENSG00000035141,NA,NA,NA,5.62315149406303,5.71369419164557,6.07024303712305,NA,NA,6.30003569049194,6.47900309362914,NA
ENSG00000151553,5.8530651648216,NA,5.29522440538273,NA,5.67064266334616,NA,5.52434980503204,NA,NA,NA,5.33611202852619
ENSG00000114023,7.42416265997488,7.85218961806953,6.76280160743311,7.61586923292816,6.82580630874872,7.49525461842721,7.23858439094717,7.59719369375502,7.36789470253933,8.28441750891373,6.72844276376196
ENSG00000198780,5.32217793138498,NA,5.02786084249124,NA,6.80182213211735,NA,4.84415301313809,NA,NA,NA,NA
ENSG00000113391,NA,NA,6.31927405827609,5.435456955428,NA,NA,6.00893104709107,NA,6.03155188359494,NA,NA
ENSG00000165660,5.66693896721471,NA,5.58749949916945,NA,NA,NA,NA,NA,6.51338425469077,NA,5.81720750219464
ENSG00000151327,NA,NA,NA,NA,NA,NA,NA,NA,5.83138800952079,NA,5.77533660513987
ENSG00000148481,NA,NA,NA,NA,5.49141269541273,NA,NA,NA,5.39646443459558,NA,NA
ENSG00000177150,5.59643214234908,6.4120938870841,NA,6.24348129821914,5.68975190040502,NA,NA,5.74960841025922,NA,6.71245859034761,NA
ENSG00000124098,7.11344195396532,NA,6.17452532764553,5.74631616850945,NA,NA,5.77491556729283,NA,6.16991863542008,6.37069609032827,NA
ENSG00000122378,6.28784650024952,8.1006886495932,6.95178643174029,7.27930733914556,7.68702746661892,7.08471310605506,7.17049519286656,7.11870900374794,5.91334869777007,6.89014305497506,6.76014409437626
ENSG00000157870,5.99340536583364,NA,6.08058216067907,6.35106941335314,NA,NA,5.99969888705823,NA,6.86336250126058,NA,NA
ENSG00000196937,5.83738639381135,NA,6.81737539042795,6.56808818737193,6.50884094920618,6.73670114903891,5.97888315106476,5.69846363584923,6.2608525176025,NA,6.57252784253253
ENSG00000198643,NA,NA,NA,NA,NA,NA,NA,NA,7.57906235095825,NA,NA
ENSG00000197872,5.59399454104691,6.09356709555072,6.04012364959311,NA,NA,NA,6.11515337799523,NA,6.25713091475705,NA,5.51816519259035
ENSG00000153310,6.76747497382142,7.34523038338373,6.73137734553008,6.71534430539799,NA,6.82138810981655,6.94375464538185,6.36234062924821,6.7963666966347,NA,7.03839324282266
ENSG00000071859,5.56008604849741,NA,5.44779715205845,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000143409,NA,NA,NA,NA,NA,NA,NA,NA,5.81813517227967,NA,NA
ENSG00000168672,NA,NA,NA,6.41525527834302,NA,NA,NA,NA,5.69254965417695,NA,NA
ENSG00000176853,5.93852472854032,NA,5.52350138000938,NA,6.13235268848409,5.83027500864253,5.71813124252959,4.89287437033503,5.44795474541023,NA,NA
ENSG00000166797,5.83646970023963,NA,NA,6.33801725472067,5.64945474198073,6.27974531594386,5.57908891193758,NA,5.84662797607753,NA,5.49066498576354
ENSG00000166595,6.28967812089973,NA,6.21698986289914,6.30869842096633,6.95948976512556,NA,6.36516850128444,NA,6.56967383515423,6.65662143344095,NA
ENSG00000119812,5.68551781775074,6.48990855161065,5.35766014892613,5.08649874183359,6.48345108965007,NA,NA,6.25706357965208,5.98932927696616,6.05545039651732,NA
ENSG00000171262,6.21745762253858,NA,6.97664170119549,6.63396455429038,6.91887497026863,6.34011484285902,6.40484341516413,NA,6.75669328982552,NA,6.49793085031219
ENSG00000130244,6.0543065658484,NA,5.35917910523492,5.66734538744385,5.9721958722594,6.08589907956893,NA,NA,6.19998147904843,NA,5.95635042191104
ENSG00000078098,NA,NA,NA,NA,NA,5.81930361397156,NA,NA,NA,NA,NA
ENSG00000152767,6.55643518158933,NA,5.81760996985808,5.31074545724571,5.3596486313116,5.76012629609936,6.14373707503322,6.48253727638804,6.26792889525165,NA,6.39970360541168
ENSG00000006607,5.11011812701033,NA,NA,NA,NA,NA,NA,NA,5.15771614129565,NA,NA
ENSG00000145982,NA,NA,NA,5.59750631655392,NA,NA,NA,NA,5.27172840253328,NA,NA
ENSG00000179115,7.07758590636724,6.06926263596258,7.23510716537674,5.90718542132641,6.92028844783441,7.26515164827631,6.86026061935749,6.93694530494298,7.12107586274729,6.82336357991242,7.00056461065228
ENSG00000116120,6.98439678036143,6.47098032187515,6.96399966340365,6.7879703251072,7.13240978366355,7.4321207160395,6.70069823329251,6.18293359429079,6.4845674196902,6.92540918073254,6.51724094070019
ENSG00000169710,7.09145591305509,7.39077962916367,6.74024243100516,4.35669899488634,7.0130741113043,6.99242535730309,6.93148162492159,8.713436246051,6.73931084434545,NA,7.02708604022847
ENSG00000215251,5.54074229633054,NA,NA,4.84008517930813,NA,NA,NA,NA,NA,NA,NA
ENSG00000149806,7.07602114178355,NA,6.61583467031098,7.34644653526358,6.62986675261651,7.39933163339081,7.09809157526082,7.84393600523446,5.61709496607262,6.67912908086597,6.31432775140682
ENSG00000105202,7.23749346966873,NA,7.36904843949942,6.91811751308782,6.99528063036287,7.57473835063152,6.64670035221164,6.84718543995792,6.52403727693294,NA,7.56582628057712
ENSG00000162458,5.22950266208507,NA,6.44923725824459,6.10828953709211,NA,NA,6.45041350514608,NA,6.61513868131476,NA,6.32042334383582
ENSG00000188573,6.3522790172745,NA,6.37261581261678,NA,6.01420608877815,6.62026899632838,NA,5.88127025972544,NA,NA,6.47957938808187
ENSG00000077942,8.85113893190431,8.94599486027574,8.67548281986455,6.92140046247451,7.51152221239922,8.96150396483927,9.19394463645495,NA,8.03818797859743,6.84551287064605,7.98403927721261
ENSG00000163520,NA,6.79117721433426,5.11192662161735,NA,7.72045367894646,6.27026142978269,6.63597921616323,NA,6.34826708097781,4.81663019725345,6.29133721301046
ENSG00000140092,6.04438294707354,7.41680410585214,7.49672682504755,NA,7.73773310434331,7.34989750648483,7.48253487150058,NA,7.02727959711202,6.79316659035921,8.18349432472598
ENSG00000166147,7.12772015289232,7.50722491110968,8.00870223332238,6.64840065571845,7.96536540286922,8.16999691335939,7.82167417323236,6.72627271606583,8.19766438405238,7.89539733232208,7.51484098143566
ENSG00000165140,7.57578805001599,NA,NA,8.56129199499592,NA,7.280117914364,6.91179379184781,8.6291664390576,5.85749344992005,NA,7.8576850555403
ENSG00000130957,6.26559602308759,7.60565395829517,NA,7.48412604018362,NA,6.44737802829663,5.9710476517255,7.5560285091491,NA,NA,6.92203748571211
ENSG00000155034,5.09833216784768,NA,NA,NA,NA,NA,5.11678381382357,NA,NA,NA,NA
ENSG00000108306,NA,NA,NA,NA,4.49255604128549,NA,NA,NA,NA,NA,NA
ENSG00000135722,5.49767588245107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000269190,NA,NA,5.97941746730537,NA,NA,NA,5.55123449196266,NA,NA,NA,NA
ENSG00000116661,6.41560762266415,NA,NA,6.11586896066929,6.56917269556305,6.65202295613401,6.51971890303626,NA,6.05794437363127,NA,NA
ENSG00000135108,5.42759969892487,NA,5.97469622163506,NA,6.61372596357047,NA,5.42688475218605,NA,5.37769002658806,NA,NA
ENSG00000167196,NA,NA,NA,6.14493631269259,NA,NA,NA,NA,6.13286000681683,NA,NA
ENSG00000116663,NA,NA,5.24819130933629,NA,NA,NA,6.10646013625199,NA,NA,NA,NA
ENSG00000100225,NA,NA,NA,NA,NA,NA,NA,NA,6.42469744599868,NA,NA
ENSG00000158869,6.17972409606009,NA,NA,5.97114400407567,NA,NA,6.66270511838044,7.18585956313874,6.4798869165537,NA,7.42079683617006
ENSG00000090920,NA,NA,NA,NA,NA,NA,6.21906899547145,NA,8.02240750466142,NA,5.66015384571698
ENSG00000203747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.90932588824729
ENSG00000104870,5.94393452310286,6.46923123112431,6.31390338199077,6.10685402824082,NA,NA,6.16394757111311,6.18587702467029,6.61477089485786,NA,6.53768329465406
ENSG00000157107,5.24358367599819,NA,NA,NA,5.20459359328522,NA,5.09045680144538,NA,4.94995168829674,NA,NA
ENSG00000197948,NA,NA,5.17219288914646,NA,NA,NA,NA,NA,3.9086985705567,NA,NA
ENSG00000137478,NA,NA,4.90610785229243,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000085265,NA,NA,NA,NA,NA,NA,5.27247409022872,NA,NA,NA,5.38738392626827
ENSG00000142748,5.8290012698637,NA,NA,6.31046318531844,NA,NA,NA,NA,5.32164069482215,NA,6.91582247585568
ENSG00000079459,7.1364986081567,NA,5.56802228787869,NA,6.41836595781716,NA,NA,6.18219460905233,NA,NA,5.25653804503529
ENSG00000160752,7.58477208086615,7.35405094083655,7.05068921578893,7.07979453899546,7.26029299735684,7.13654596112369,7.13764628125163,7.57138297471484,6.85687933322411,5.89226415556208,7.2463176507119
ENSG00000137714,8.38207110076408,NA,6.0366058622484,7.08418417074901,6.73658650619646,6.36917967863687,5.82960374142047,7.38304226826426,NA,6.83785947004351,6.40276194305007
ENSG00000267673,5.1026394836913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000161513,8.81516191488074,NA,7.23340560016605,6.22490271278218,8.04151672405813,5.74547355483159,NA,6.69274027147566,5.91628354640146,6.66620236206633,6.41686520290016
ENSG00000066926,6.86902038992566,NA,6.24817499382333,7.40328607535259,NA,NA,5.90361343112091,6.79328203273496,6.64120803840314,7.22130358858446,6.19239140824198
ENSG00000168496,NA,NA,5.38517343646234,NA,6.23293949105039,NA,NA,NA,6.54714134259332,NA,NA
ENSG00000151422,5.22065714949725,NA,NA,NA,5.83698598332571,NA,NA,NA,NA,NA,NA
ENSG00000101311,5.9777876018655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000073712,8.07324751790409,8.15825775178435,8.70472650847411,7.946835919232,8.06780218913404,8.1007524018767,8.74817221569378,7.92026196114485,8.48987303879573,7.27264312084842,6.85833123105291
ENSG00000149781,6.04402990994647,5.92488246859894,5.33687832484764,5.02702831581909,NA,6.4156495375025,6.08861904303301,6.44105639349146,6.72285623995744,NA,6.35078991412998
ENSG00000182511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16668162939114
ENSG00000090512,NA,NA,NA,NA,NA,NA,NA,NA,5.82894190476201,NA,NA
ENSG00000171560,8.04708007281626,8.51664221099518,8.0375255283788,8.29532319681247,7.70271416320585,7.7710057921017,8.07390236349188,8.33543631132811,8.39641374367263,8.13058298793896,8.42773774327265
ENSG00000171564,8.23466910818891,8.59770252605733,8.35388199021819,8.31148137157656,7.99180245680206,7.75731158166939,8.42721665474856,8.48698558853929,8.69217779924125,8.36753001449463,8.61426423314598
ENSG00000139132,NA,NA,5.63937346185005,NA,5.70200979443005,NA,NA,NA,5.09468868592772,NA,NA
ENSG00000113578,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15947877230543,NA
ENSG00000138685,NA,NA,6.79953295348963,5.23574042188105,5.38257440317163,NA,6.34813794546965,NA,NA,NA,6.36941584512049
ENSG00000171557,9.24208312016825,9.73819754063618,9.24656435881637,9.4702251351915,8.77627336722123,8.3837576238279,9.02600693359146,8.99254563671477,9.30644118233509,8.77163379591005,8.5939494378696
ENSG00000172456,5.66885164808252,NA,5.8309037485826,5.58326340619931,5.69039743690625,NA,NA,6.17791197524401,NA,NA,NA
ENSG00000104760,5.64846735140684,NA,NA,6.58311016184983,NA,6.94084824713716,NA,6.6138491647119,NA,NA,NA
ENSG00000127951,NA,NA,4.54244135352608,NA,NA,NA,5.34614318673252,NA,6.44685032933833,NA,NA
ENSG00000091483,8.02974891856684,7.41616801845581,7.15189540138723,8.07801637940347,7.65403069781162,7.51461732797871,7.28403442626905,8.02178879974173,7.58059097340775,8.96823518231355,7.21500078895704
ENSG00000189283,7.07313156494099,NA,6.17618463596124,7.46771341114826,6.47710841742255,NA,6.33067596222359,NA,5.83393149628301,7.01799564167295,NA
ENSG00000022267,7.7116216655471,9.53635384305357,8.17018642656492,7.61913550759175,7.72111651794409,7.29582061406432,8.93007070099103,6.47749904199665,8.89342604396728,8.97586530584147,8.04759378745506
ENSG00000115641,6.71525102887885,6.14247069532472,7.13640977085902,6.64435965083241,6.91936477174301,6.28881361951525,6.71333510383349,NA,6.25894352779517,9.21318283914301,6.57269406375048
ENSG00000183386,5.44412289941292,7.60070332616752,6.0937094568891,5.91294890634262,6.21995163749898,NA,6.3786315607528,NA,6.55461849282625,NA,6.29535285103381
ENSG00000135723,4.5042125197822,NA,5.03435153396094,NA,NA,NA,NA,NA,4.96834798922242,NA,5.82060136574575
ENSG00000172500,5.98634618588862,NA,5.44738481451796,5.60534312749596,NA,NA,NA,NA,NA,NA,NA
ENSG00000112367,NA,NA,NA,NA,5.58703857734269,NA,NA,NA,4.8058497036072,NA,NA
ENSG00000168386,NA,NA,5.35706800598802,NA,NA,NA,6.02557366902702,NA,6.3214298795638,NA,NA
ENSG00000145216,5.43279136997856,NA,6.22135051939946,NA,6.43923379798102,NA,NA,NA,5.96193688997115,NA,NA
ENSG00000214253,7.88741473235833,7.06264608537402,7.06777133459298,7.67365384974394,7.31842225664796,NA,7.54601199426944,7.61932208142527,5.97384840855207,7.8374262253109,NA
ENSG00000197296,5.90895123299272,NA,5.38170814363086,NA,5.45624276095439,NA,NA,NA,NA,7.17691390765561,NA
ENSG00000134285,5.97700070367609,NA,5.92121629236106,NA,NA,8.16549432910863,6.35181323805471,6.86713426783307,6.33821172838947,NA,6.91315582162874
ENSG00000119321,6.00646604224923,NA,5.24269103161617,NA,5.73349813463197,NA,NA,5.21218131161462,5.82877334489888,NA,5.03489574185693
ENSG00000088832,NA,NA,8.28571693454217,NA,7.82322527154425,NA,8.44174985295656,7.60643413661756,NA,7.74709311047069,8.23198970142525
ENSG00000173486,7.73065309824667,NA,7.5468928765914,7.33819688226202,7.94180586439535,8.02397924700308,7.45879553273238,7.89601699002029,7.60531687153892,7.2537312553735,7.11272518116203
ENSG00000100442,7.16127813890771,NA,7.36249386593521,7.28129265949149,7.57434529749257,7.1972024814181,7.28028558296432,7.0395603672875,7.31934634911173,7.44944088238733,7.1149361266257
ENSG00000004478,7.08997572268773,6.77012558638538,7.26050703204851,6.69610337195794,7.6581337597828,6.69671406451699,7.09565214727432,7.45518414104762,6.76316853725012,6.68406958740579,6.39638046945365
ENSG00000096060,6.82566624413407,NA,7.39505756302399,6.46443570138702,7.08518234714947,6.83393210029281,6.947293431861,7.10758190196625,6.74972695197512,6.62703400087428,7.16871911225378
ENSG00000079150,NA,NA,7.01499986199957,NA,5.71903869701908,NA,5.95821982517918,NA,5.98556597670558,NA,5.56510812407941
ENSG00000105701,6.81800142813331,NA,6.0904059918506,6.04158915712609,6.37651494553206,NA,6.09768595428713,6.49062772923319,6.37290025885782,6.69637193822954,NA
ENSG00000122642,5.84919821742885,NA,6.03093001061066,NA,5.76032044970037,NA,5.79922491989753,NA,NA,NA,NA
ENSG00000160688,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82734041223954,NA
ENSG00000143631,4.56275665740008,4.79567730559255,4.9754510021548,NA,5.14610751527512,NA,5.19686001755146,NA,NA,5.43116287146212,NA
ENSG00000143520,5.62473575328169,NA,5.19528544644297,5.72375899507062,5.67730079550504,5.64985577393926,6.13536070156607,NA,NA,6.27698014003317,5.91553956627502
ENSG00000177731,6.43332171163078,6.83280120902619,6.65746266558233,4.5702617481891,6.34900877477382,5.88414426849439,6.80667824089136,6.40485265791716,6.60187030281134,NA,6.34717367016815
ENSG00000196924,8.39762720402187,9.15612972998852,9.00763422968397,7.69937974909352,8.52427484051805,8.66553268981266,9.45184388335779,7.85466174242788,9.34328282885231,7.13197283994341,8.75257722797796
ENSG00000136068,7.91321323168529,6.85318193658708,7.80680621507611,6.78933888457189,7.54592694773292,7.47192584228908,7.32414794882376,8.12949848349866,7.48768050732473,5.95610151538006,7.56675390021152
ENSG00000128591,4.8415158884223,8.0814778766212,7.16165523867639,NA,6.40736678453832,4.92318104854046,8.46633029517668,NA,8.75453176150609,8.62595014730157,6.71419168146721
ENSG00000132589,7.08033782324757,6.73125512974461,7.12162707788928,7.16059669041681,6.09592199538176,6.62517633082313,7.18283056209766,6.87890468090915,6.51787237989236,7.59606791933437,7.30376861702719
