,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,stomach,spleen
ENSG00000085662,9.54714680074182,7.28618683961508,7.86926831970372,7.76751191274849,8.34556582651501,8.32813408202892,8.00980841097141,7.77421337299958,7.65735162164488,7.8419394229084
ENSG00000198074,7.0099180846659,7.59162327892743,NA,NA,NA,7.64750228481244,5.37901244550254,NA,8.70445559642213,NA
ENSG00000187134,6.61278385671974,7.32753136763144,7.42769823753845,7.05911379052332,6.90175434768314,7.71263266574155,7.55725383100956,7.10138334219948,5.19138974666087,NA
ENSG00000122787,6.651907672087,6.65768901330175,6.32930682547048,6.77041945724889,NA,7.12191417227277,6.46206039921617,5.8630376317079,7.13378724524701,NA
ENSG00000053371,7.90207907668237,7.38793130603298,7.60773817619708,8.21132726665815,7.87509305583745,7.8459116230129,7.76379651273594,7.27639105242234,7.62763958808504,7.50158582299817
ENSG00000162482,6.60941297068647,NA,NA,8.48625915242366,NA,7.26697723934007,NA,6.02410953256179,8.02943080376641,NA
ENSG00000142208,6.53789461798137,6.44803962140058,6.49618774562128,NA,6.60417177206539,5.61161623134175,6.59096415495422,5.91421810283165,5.90532131516179,NA
ENSG00000204673,6.25205163740652,6.15378822896831,6.0657862223485,NA,6.08251511675829,NA,NA,NA,5.94534237576755,NA
ENSG00000105221,5.45241517007587,6.01964631857499,6.01260978673854,NA,6.17013555463111,NA,5.92768080323702,5.70132676249322,6.15858590318319,5.63766768418523
ENSG00000117020,NA,5.62062315175936,5.70175396517994,NA,6.22412112585717,NA,5.66821004862281,NA,5.03314003167618,NA
ENSG00000148218,8.14276477463872,6.89994001124364,7.17446260205514,8.01265808928613,7.48148359566808,7.58159640761471,7.16348190369026,7.15938096500502,6.94988024539311,7.56060848395047
ENSG00000163631,9.67701349824598,10.0602678583337,9.95501958045591,10.00895578508,9.60819331035834,10.4853454324336,10.1860614244637,9.52325756250643,9.61350466180242,9.54456177456629
ENSG00000170017,5.11314083686708,6.11394673023571,5.7731278716024,5.94011199223924,6.80831019344722,5.74925727383241,6.47138219962807,6.60363751020479,6.73662508158148,NA
ENSG00000161618,6.3253719693967,6.73848104850969,6.56166039418622,5.13174282519635,6.34267240843291,6.46337767997794,6.27245598470978,6.67359604448675,6.63344125402148,6.90063098663228
ENSG00000059573,6.55551764919277,6.65497842867942,6.5508494430521,5.27295401383488,5.75902373867788,5.17559943770154,5.94730007292103,6.71001147342385,7.15462954924581,6.19379668448961
ENSG00000165092,8.37870670352895,7.84480630488845,8.27377834308033,8.43173127032253,8.47574981854323,8.28338944029965,8.04946358872066,7.77391428207195,8.58843204125356,8.15817535577779
ENSG00000128918,NA,NA,5.16990260282834,6.69126748125903,6.27367817048981,NA,7.32944187021389,NA,NA,NA
ENSG00000184254,5.79865064544527,6.88081190417068,5.76661125153876,NA,NA,NA,7.15527030811771,7.75368423886978,5.90037160164258,NA
ENSG00000137124,5.86140894316173,7.80355426111069,6.92396382866054,8.15214689119881,6.82621060786398,6.39434645267669,8.1782531411813,6.71366355468272,7.66586808653877,6.19214445450678
ENSG00000144908,7.0532321488405,5.47975489115497,NA,7.86018548913008,5.55549429363693,6.62723562006253,5.45913816131866,6.1568307377631,5.188956068746,NA
ENSG00000136010,5.03646919891546,6.12216815427851,NA,NA,4.96900195042059,6.09624671052892,6.33368744434907,4.76255198896207,6.50040085871369,4.95633404361148
ENSG00000111275,8.3656190022545,8.09132547972779,7.07934273300381,8.85300875601605,7.51215933291087,7.51024049907904,8.07032895553189,8.13524160946045,8.3009192630851,7.51103664547347
ENSG00000108602,NA,8.37064272569316,NA,NA,NA,NA,NA,NA,8.33156685581853,NA
ENSG00000072210,7.83019717820287,7.16150306850125,7.35289123397208,7.67561671721843,6.59401484663983,6.06913423858875,7.06605412890146,7.13691842421496,7.37481491267104,7.07432042073873
ENSG00000006534,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67479078322224
ENSG00000159423,7.18554215485438,7.21465958583783,6.2737291284526,8.69199274829927,6.23888829029314,6.67250965523923,6.9487130053684,7.04478315521854,6.81617169728971,NA
ENSG00000112294,6.49937086711197,6.00162049632132,6.74158691059605,7.47413462395342,6.36115830817301,6.17055034822129,6.05752835678207,6.22009089709236,6.67671520033471,6.36081257366637
ENSG00000119711,7.24573469345659,7.17985410694854,7.35440619245402,8.86363147336204,7.48058041342307,6.86046490382125,7.48743090847048,7.34468402292172,7.67294906901769,6.73369852311563
ENSG00000164904,7.98703133789712,7.62116779000719,7.4198946614959,8.34583725771794,7.83309080917472,6.95457367849644,7.67489915927161,7.43169037495333,7.55303718196883,7.09009798525166
ENSG00000118514,NA,NA,NA,7.31474250296271,NA,NA,NA,NA,NA,NA
ENSG00000143149,8.10947730095874,7.93492296588651,7.76831657788654,8.08625888814599,7.91155548538429,7.60133642264607,7.83000047167572,7.34525413330861,7.61234006276605,7.79192551728036
ENSG00000149925,8.44910797242649,8.7924242814227,8.94397862724596,8.17387602188816,8.64997925024505,8.51757607046162,8.99673973222958,8.64936785919061,8.57075268138147,8.96246650867405
ENSG00000136872,NA,6.32230954274633,5.68642367322129,9.37857365191176,NA,6.96294581826424,NA,7.54087493117712,6.44285766100512,NA
ENSG00000109107,7.23842249588548,7.03381853649122,6.81475852427597,6.43128412571804,7.58573183419243,7.12735063162541,7.87039404467794,7.18066295876448,7.13678547497968,7.38566590073014
ENSG00000033011,5.70797022396005,NA,5.83141843751399,NA,NA,6.09450954886438,5.39576627383907,5.89718979410361,5.7507439812369,5.71624899385781
ENSG00000253710,5.63160609175171,NA,NA,NA,NA,NA,5.8947546070298,NA,6.24480146307839,6.13969434479737
ENSG00000101901,6.64159307899735,5.62032330933095,5.86043576258834,5.98329531335998,NA,NA,NA,NA,6.27203235867715,NA
ENSG00000172339,5.93734735031084,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000119523,6.51656181415528,6.01385086016903,6.61323823027248,NA,6.50457776158128,5.74613365814889,6.78376951547131,6.31370644979569,7.14119247592522,6.25441288991978
ENSG00000214160,4.22344401980962,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000120697,6.69219454736111,6.49570258076779,6.32318672697427,6.28778973053218,5.62869111763629,6.25131088412052,6.29739443018449,5.98384160956115,6.99370278633537,NA
ENSG00000160993,5.09436629833613,5.49371804261199,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000161905,NA,NA,NA,NA,NA,NA,NA,NA,5.86287738460343,6.52986972406756
ENSG00000179593,NA,6.81977940167678,NA,NA,NA,NA,NA,5.98846542877719,NA,NA
ENSG00000132965,5.52420132753592,NA,NA,6.3751931596147,6.83820785335337,NA,6.99011203897943,7.58006831709686,NA,NA
ENSG00000162551,7.00851500763145,NA,NA,5.4734585287711,NA,NA,NA,5.87399764088694,NA,NA
ENSG00000183684,6.18232904061671,6.42048501182506,6.36995612314122,6.48137016149937,7.20050675085604,7.10082099181737,6.77492015884634,6.87474050262752,5.91898034338385,7.04688144620209
ENSG00000242110,NA,NA,NA,7.58475425876738,NA,NA,NA,NA,NA,NA
ENSG00000106927,6.82700721010505,7.63748562721347,6.92663529250261,7.60090799329659,7.33131696384505,7.99566844354591,7.69479594593955,6.80201659149571,6.72787696290255,6.85428287769155
ENSG00000139344,5.97363577341741,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162066,5.42448961510732,5.63154768289452,5.85293554812433,6.36793336140467,5.75397438341573,6.18173418410759,5.99413097247972,6.03045356307742,5.7088728822275,6.78401999367024
ENSG00000139211,NA,NA,5.51504820118053,NA,NA,NA,NA,NA,NA,NA
ENSG00000116337,6.15350998930084,6.12877206282557,6.96731763548051,5.54675210049865,6.5383762414643,5.67216517234601,6.45909504018653,5.9423786849858,6.45587330654801,6.72152700230685
ENSG00000133805,6.11240389271787,5.36520620296481,5.17672477181661,NA,5.05528289945283,4.98682534488465,NA,4.79382495611054,5.45236439807459,6.0972227023244
ENSG00000145020,6.566048397516,NA,NA,6.79355070027309,5.79974464340003,5.98780230534042,5.6841660518166,NA,6.14279809837888,NA
ENSG00000153107,4.38167451769644,NA,4.81837333732162,NA,NA,NA,NA,NA,NA,NA
ENSG00000176248,4.65329936398699,NA,4.79445667538182,NA,4.92916309333099,NA,NA,NA,NA,NA
ENSG00000053900,4.73717673419059,NA,5.26673343004314,NA,4.73876488872613,NA,NA,NA,5.73297430392311,4.95645675661995
ENSG00000089053,NA,NA,4.83658437023525,NA,NA,NA,NA,5.55344991062575,5.4918762453719,NA
ENSG00000214274,6.73378288667396,5.94565811180094,6.0437606313491,7.17851395770151,6.86588323461291,6.47150220525932,7.23473068186384,NA,NA,NA
ENSG00000029534,4.93149346713851,6.18460217638253,NA,5.37075880997077,NA,6.48188762530054,NA,5.91924741695192,4.80394805150812,6.39653812476982
ENSG00000145362,5.81428755964299,5.02904105061434,5.90705410491888,5.97459066121139,6.1867304666936,5.30350517501327,4.77558651031102,4.96400369322638,4.30016424951525,5.45288056273702
ENSG00000151150,NA,5.44586504517502,NA,6.58478418122033,5.84870345201069,4.6326343591597,5.51311773383152,5.46783632554393,5.43566094099548,4.39853780324222
ENSG00000185722,6.68480946805524,6.56479792500664,6.6723052163394,6.6251569813627,6.52704428728784,6.27592646299061,6.568493383557,6.51487494758458,6.76982095022817,6.59207145645217
ENSG00000106524,5.47304880508854,5.71806691694118,5.47604894970427,NA,5.76698818282033,NA,5.69582226266596,NA,6.1390336787268,NA
ENSG00000076513,NA,5.67689842983995,NA,NA,NA,5.54110340060931,6.18747421180387,5.24512747044755,5.54558612927284,NA
ENSG00000152766,NA,5.95636075227294,NA,NA,5.11387986739149,NA,NA,6.42947751307316,6.03830002681508,6.18565294417475
ENSG00000206560,4.95787534644373,4.70641619100772,6.07679418511896,5.42805531456964,5.32843496217189,5.83716194189294,NA,5.48337315861028,5.57822412550136,5.17703726161864
ENSG00000065413,5.5727670802565,5.30185076442374,NA,4.7677475901288,5.60925568103196,5.97138213622987,5.00642203457435,5.86882378148452,5.87242869761876,6.62829133576763
ENSG00000064999,4.73049157242121,4.49854519961952,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000175311,NA,NA,NA,5.91481985730192,NA,NA,NA,NA,4.89622306923586,NA
ENSG00000131620,NA,NA,NA,NA,NA,NA,NA,NA,5.08080327217859,NA
ENSG00000177119,5.19343072372685,5.5205029527366,5.61579073149421,4.87354680565566,6.19614613932717,5.21213831845943,6.72112341044079,5.70209037241263,NA,4.7797757198514
ENSG00000140350,7.76012078526457,7.68370288205911,7.91438832742383,7.78781440604521,8.16991286234754,8.0770258297038,7.63732282448568,7.34909576112443,7.61767328031636,8.02221063458745
ENSG00000136938,7.59793639364174,7.54670168078558,7.66384904943869,7.33528388654865,7.86866897460824,7.92661089807297,7.2998903106317,7.60543364959684,7.43382643952176,7.81360979790198
ENSG00000143401,7.34086036206488,7.30045765468196,7.04517912302463,7.06649399592953,7.61098558595538,7.67779019358918,6.99989190855566,7.33061123938378,6.85654770740494,7.31613987595186
ENSG00000166825,5.89552199140455,6.51382934729466,5.35301426550746,8.5000591683518,NA,6.69905701084565,5.68990655298474,6.1821358489796,6.32795338656379,5.73259200242074
ENSG00000169604,5.63975534985959,NA,5.72987184755226,NA,5.9706615191419,NA,5.93312922221451,NA,NA,NA
ENSG00000163297,NA,NA,NA,NA,5.0408036013408,NA,6.34152501314727,NA,NA,NA
ENSG00000135046,8.02052701227456,8.97726365683882,8.73643929015654,7.8104787084416,8.43812544838179,8.62881606351521,8.38168513080331,8.673437944535,8.25095054493925,8.55853208463628
ENSG00000122359,7.08482641669743,8.00336231388405,7.36936418133476,7.30698402627482,7.64778339328241,7.56562914919959,8.0826809723043,7.5390389378312,7.9756611544386,7.89839281386663
ENSG00000104537,NA,NA,5.44482629243723,6.41773904609366,NA,NA,NA,NA,NA,NA
ENSG00000182718,NA,NA,NA,NA,NA,NA,NA,NA,5.6632167885345,NA
ENSG00000138772,7.23106161061495,7.53401610234988,8.3023296279633,7.08786841646508,6.80516431018454,8.07395274920524,7.21090567247102,7.80830353512835,7.96427018011408,7.99641336314659
ENSG00000196975,8.50414995053823,8.77295831583531,8.51075212591698,8.80585920412675,8.25266564744019,9.09313907773582,8.31897421075799,8.0045754827453,8.26596253684418,7.92568649800951
ENSG00000164111,8.70495656049525,8.33556353285587,8.57452117476338,8.33443269356343,8.83672319906142,8.99722005939843,8.82497838956436,8.52213884505015,8.54798236941854,8.79658546965291
ENSG00000197043,8.86633460665955,9.09161575735722,8.55970309799112,8.75221721707546,8.59935475564048,8.64315037464326,8.73435022789486,8.03624225922689,8.34304609134129,8.40593229933305
ENSG00000138279,7.37668642926192,7.56700784387215,7.27878538000634,7.37516891834418,7.35313997986574,7.48794905630974,7.81070699817359,7.14933298576875,7.4588799437522,7.90739487994034
ENSG00000002726,NA,NA,NA,7.81936454622687,NA,NA,NA,NA,6.63702625731753,NA
ENSG00000131471,7.08048217906804,8.02468355328114,6.27690024907532,7.84748805791044,7.23284117535412,7.55913164659453,8.38052915830721,7.58761833471945,7.67785528959728,7.09911987817823
ENSG00000138356,7.70419342919415,5.82443136215417,6.46464680636311,7.55640922852975,6.48340340806987,6.38580657336922,6.46940746196854,5.79735981861202,NA,5.07415336512183
ENSG00000100280,8.99714094304172,8.69942274422981,8.09995317385064,7.92247123267197,7.51096651639839,7.63350229595168,7.20487350476995,7.94042290280381,7.64091586369942,6.93020761752829
ENSG00000166747,6.96570957084629,6.84649424266427,6.96818051644062,6.80782814155879,6.5637752948245,6.54934640698015,6.33829646488522,6.75730925443237,7.11153307418144,6.77749238545121
ENSG00000213983,5.83476393407718,5.80410825381765,6.18440980120617,6.34896420183314,5.37744142124622,5.06378237841514,NA,5.93678331163362,6.29393042380994,6.18039942270023
ENSG00000072958,7.00423536635947,6.45477830602553,6.39648451534281,6.89641067510932,6.48366306946038,6.89486970398659,6.5028296577726,6.93632538056815,6.6332240399409,7.28577722079583
ENSG00000129354,NA,6.07345745656215,NA,NA,NA,5.88609969036252,NA,6.37104346777853,7.00620133183434,NA
ENSG00000106367,6.73054003647712,5.4703251385719,6.36539714877122,6.3988273269736,6.30204223379252,5.97950002645205,5.43014710626495,6.11059785332109,6.46689540365788,6.15310619785457
ENSG00000182287,5.949472953849,5.63901628577631,5.40728106476703,5.4835288566322,NA,NA,NA,6.0661601109871,6.04792539584192,6.66113388382323
ENSG00000152056,NA,NA,NA,5.60566774674585,NA,NA,NA,5.80381315789965,6.06520110768033,NA
ENSG00000196961,7.25183281862864,7.02321409500015,7.49229748371307,6.94915331577845,7.01647539419211,6.6428923972008,6.90206228002498,6.96703343600296,6.54630128654783,6.95979175792327
ENSG00000183020,6.86174344317121,6.26322532278354,6.45772130233315,6.82374451911297,6.58707221079889,6.8784826894008,6.75229264174565,6.64353032330619,7.06913919740739,7.21341499890614
ENSG00000006125,7.42729131452786,6.73593935811236,7.9246314041985,7.63217529722556,7.43769281230227,7.52345368289593,7.15625700843055,6.87587149838068,6.82025427341291,7.4976589355609
ENSG00000161203,7.0749991860642,6.7741673540405,7.26377237686313,7.03720416080482,7.03119230812318,7.04934841018592,7.03183356248874,7.04684219716811,6.86658938871622,7.55776458598328
ENSG00000042753,7.30477048852326,NA,7.03221414586026,7.1621191423249,7.37097040628911,NA,7.16274022655561,7.12949152064028,NA,NA
ENSG00000132842,6.78603410225506,6.21455548424765,6.79816527004958,6.20859662645286,6.38613881480006,6.41671687569824,5.74335380693943,6.03858877886615,6.74085893742213,6.79736993163194
ENSG00000103723,4.50045603725797,NA,4.19047331304146,NA,NA,NA,NA,NA,NA,NA
ENSG00000065000,6.2681331539061,5.81200135585663,6.38830805591869,5.79788617921555,5.72416121850413,6.02013997155216,5.1136327685231,6.15313834953529,6.59309468619323,6.50682463198815
ENSG00000185009,6.79556721269391,6.2196616427916,6.23883028562463,NA,5.92604985790685,6.11464396389129,6.21285625975944,6.20325512357524,6.50841620174833,6.46163576464233
ENSG00000177879,6.8087239883189,6.32645982876585,6.4729386772105,6.19673198817399,6.17438925085768,6.25269049236844,6.15264963641138,6.37899908594555,6.53476741712334,6.57685068386309
ENSG00000157823,5.67772554636421,NA,NA,5.63332737925605,NA,NA,NA,NA,NA,NA
ENSG00000100478,5.55003257057374,NA,5.5781988880631,NA,5.67572779514373,NA,NA,NA,NA,5.02047466197993
ENSG00000254470,NA,NA,4.44028868013107,NA,NA,NA,NA,NA,4.45829278067142,NA
ENSG00000125843,5.33515689953474,NA,5.33185435214744,NA,NA,NA,NA,NA,NA,NA
ENSG00000242802,4.91131744232403,NA,5.11287104729144,NA,NA,NA,NA,5.35982025258989,5.0666204727922,4.75834479730742
ENSG00000120868,4.79342715706552,5.04956206300284,5.56174492674681,NA,5.44112996444989,5.53178363548772,NA,5.53837541150848,5.73574825809303,5.78524363423391
ENSG00000107282,NA,NA,NA,NA,NA,NA,NA,5.42763909107982,NA,NA
ENSG00000077420,4.40459427571494,NA,NA,NA,4.87368542124302,5.25546875919518,NA,NA,4.85024103662089,6.64705141463158
ENSG00000132703,8.21481736586946,7.94865797615906,6.80774448905293,7.89152142444898,8.14139827340262,8.4870452173115,8.07016003507783,7.97265785666143,7.85834287160982,7.90254524360007
ENSG00000164062,7.12749354475678,7.21187496793433,7.15736740185149,7.55661679956496,6.42306905020867,6.85652199060928,6.64179117765247,7.12512843487885,7.1747574649226,7.17518751049658
ENSG00000100823,7.66352189510634,7.24303080102383,7.59995942221871,7.12277648244766,8.15417221670658,7.77317642453289,7.52624507767982,7.29877668223375,7.41563562719689,7.49085071698603
ENSG00000166181,6.4181189156542,6.88786410182193,6.87489408172419,6.21235125509752,7.01606291355728,6.78737721765418,6.47538801879134,6.6145275328531,7.07754114758121,6.82113669098966
ENSG00000149089,6.7563546002898,5.87399314914673,6.11954374504047,6.30820192662114,5.99083767146302,6.71919834141713,6.39025316635671,5.76521874383577,5.63340784354108,6.16089322258966
ENSG00000101474,7.23118914548267,6.81565135107107,7.4509345518849,6.79762048562622,7.31766393199704,7.59874985837778,6.96300074846527,7.61011699242965,7.55595222351498,7.76990337708415
ENSG00000118137,8.80495679985749,9.15589868171089,8.54358663427079,9.09853132448216,8.96035507781644,9.67066101394271,9.14185371884492,8.84237508092469,8.56378825780362,8.51096331588581
ENSG00000163382,7.38936102996373,7.40377296526315,7.36195627656705,7.48022968163728,7.39385485848819,7.7722390558012,7.39009143864982,7.11839135767021,6.99475818049243,7.14224439064529
ENSG00000158874,5.93380100036573,8.46237618003749,7.12671427446573,8.65977120091533,8.43032020267812,8.92151154530428,8.66789020487552,7.7792666549816,NA,7.12975356058959
ENSG00000110244,6.85584611627023,7.70333014599372,7.56768005663964,7.8121215955985,7.80236428720106,8.73969180151959,8.21742400171749,7.05575448552554,7.27360360007847,6.34559234485211
ENSG00000084674,7.32882793901428,7.73879252702975,6.0939307864956,7.17610534618775,6.31106749306204,7.84698275529139,6.80090572358872,7.0362264324569,6.90532131516179,6.82442141951637
ENSG00000124701,NA,NA,NA,NA,NA,6.45998052181387,NA,NA,NA,NA
